_source_id,managed_objects,alarm_type,probable_cause,perceived_severity,state,created_at,updated_at,closed_at,additional_information
fnrbekb0,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:24:56.000Z,,,
ekzz74fk,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:24:59.000Z,,,
xmlcnia2,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:25:05.000Z,,,
qg4ehdji,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:25:11.000Z,,,
qqvd0vs0,vdu_csdns.vnfc_csdns1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:25:17.000Z,2025-04-03T20:26:02.000Z,,
x065x3dr,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:25:18.000Z,,,
exinxwzh,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-03T20:25:26.000Z,2025-04-03T20:25:33.000Z,2025-04-03T21:05:13.000Z,
ykg9scyk,vdu_cssips.vnfc_cssips2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:25:32.000Z,,,
yn8xgfj5,vdu_udia.vnfc_udia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:25:33.000Z,,,
kmh42t79,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:25:35.000Z,,,
avjs5sgf,vdu_mtlg.vnfc_mtlg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:25:40.000Z,,,
vzd10etl,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:25:42.000Z,,,
exf93dk5,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:25:46.000Z,,,
8r9vycj8,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:25:52.000Z,2025-04-03T20:26:12.000Z,2025-04-03T21:05:19.000Z,
rdv93lhz,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:25:56.000Z,2025-04-03T20:26:02.000Z,2025-04-03T20:50:23.000Z,
je5p3s63,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:25:57.000Z,2025-04-03T20:26:48.000Z,,
i777fazx,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-03T20:25:57.000Z,2025-04-03T20:26:19.000Z,2025-04-03T20:29:02.000Z,
f4vokqv3,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:26:05.000Z,2025-04-03T20:26:27.000Z,2025-04-03T20:34:08.000Z,
gw1aalqm,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:26:09.000Z,2025-04-03T20:26:43.000Z,,
p0h9x0rb,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:26:10.000Z,2025-04-03T20:27:09.000Z,,
y7x290wa,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:26:10.000Z,2025-04-03T20:26:24.000Z,2025-04-03T21:23:57.000Z,
94x9442z,vdu_cslg.vnfc_cslg1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:26:16.000Z,2025-04-03T20:27:01.000Z,,
q157ly7a,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-03T20:26:25.000Z,2025-04-03T20:26:52.000Z,2025-04-03T21:05:27.000Z,
ilp0e6di,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-03T20:26:29.000Z,2025-04-03T20:27:07.000Z,,
asarxzfi,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:26:38.000Z,,,
ut6e14jz,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:26:40.000Z,2025-04-03T20:27:35.000Z,,
umv2x4qq,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:26:43.000Z,2025-04-03T20:27:11.000Z,2025-04-03T20:32:10.000Z,
xutq47pm,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:26:45.000Z,2025-04-03T20:27:16.000Z,,
x1xvmeve,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-03T20:26:51.000Z,2025-04-03T20:27:06.000Z,2025-04-03T20:36:36.000Z,
2qnn35be,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:26:51.000Z,,,
fw210p5d,vdu_cslg.vnfc_cslg6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:26:58.000Z,,,
e5adt87h,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:27:05.000Z,2025-04-03T20:27:35.000Z,2025-04-03T20:48:27.000Z,
mlu1mqdx,vdu_mtlg.vnfc_mtlg3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:27:07.000Z,,,
pc4jnp0m,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:27:15.000Z,2025-04-03T20:27:44.000Z,2025-04-03T20:36:38.000Z,
3e2arjmj,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:27:16.000Z,,,
wk56axqg,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-03T20:27:21.000Z,,,
ddmpwdr1,vdu_ipsmdia.vnfc_ipsmdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:27:29.000Z,,,
5xmp8jla,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:27:31.000Z,,,
ql5cijzn,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:27:40.000Z,2025-04-03T20:28:01.000Z,2025-04-03T21:01:01.000Z,
ia2nh13e,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,CLEARED,2025-04-03T20:27:45.000Z,2025-04-03T20:27:57.000Z,2025-04-03T21:24:38.000Z,
vfsp687l,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:27:46.000Z,,,
krgruhqc,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-03T20:27:53.000Z,2025-04-03T20:28:42.000Z,,
big0pe9x,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-03T20:28:02.000Z,2025-04-03T20:28:17.000Z,2025-04-03T21:14:31.000Z,
8u0989kr,vdu_cssips.vnfc_cssips6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:28:08.000Z,2025-04-03T20:28:20.000Z,2025-04-03T20:53:29.000Z,
adzfwx57,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:28:12.000Z,,,
wcahc4xo,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:28:17.000Z,,,
5gsscst9,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:28:25.000Z,,,
acuawdzv,vdu_mtsip.vnfc_mtsip3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-03T20:28:30.000Z,2025-04-03T20:28:47.000Z,,
80d8gi26,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-03T20:28:37.000Z,2025-04-03T20:29:27.000Z,,
8w7uq0o6,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:28:45.000Z,,,
4qec8o27,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-03T20:28:53.000Z,,,
p7mnz5z0,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:28:57.000Z,,,
pyvw33yy,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:29:01.000Z,,,
cjofxup1,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:29:10.000Z,,,
wzxz9ogf,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:29:10.000Z,,,
sjqlw6u2,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:29:10.000Z,,,
b4ow80x4,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:29:11.000Z,,,
dbymki5i,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:29:11.000Z,,,
ya1kywfe,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:29:17.000Z,,,
2gv7imf8,vdu_mgw.vnfc_mgw5,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-03T20:29:23.000Z,2025-04-03T20:29:29.000Z,,
447jw6my,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-03T20:29:24.000Z,,,
p4vgcvfp,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:29:26.000Z,,,
akewpk2c,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:29:35.000Z,,,
4e799mn9,vdu_cslg.tr_scscfTerminatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:29:36.000Z,2025-04-03T20:30:18.000Z,,
jo3j3weo,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:29:38.000Z,,,
xz2t7lmj,vdu_mtdb.vnfc_mtdb3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:29:38.000Z,,,
lioxh3bb,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:29:44.000Z,2025-04-03T20:29:53.000Z,,
q91ui7zf,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:29:49.000Z,,,
7an7labu,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:29:55.000Z,,,
s1i6um51,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:30:04.000Z,2025-04-03T20:30:27.000Z,,
utrl8gzx,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-03T20:30:07.000Z,,,
9bj35b09,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:30:08.000Z,,,
yfmao75m,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:30:11.000Z,2025-04-03T20:30:18.000Z,,
8rxyr6tx,vdu_sbdb.vnfc_sbdb1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:30:12.000Z,,,
r7uass4r,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:30:16.000Z,2025-04-03T20:30:51.000Z,,
ler7rvwz,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:30:22.000Z,2025-04-03T20:30:35.000Z,2025-04-03T21:23:14.000Z,
wrlkivof,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:30:24.000Z,,,
ssrr0sgt,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:30:33.000Z,,,
gc663rkx,vdu_mtlg.vnfc_mtlg6,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:30:38.000Z,,,
c7h87agz,vdu_sbdb.vnfc_sbdb2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:30:42.000Z,,,
8bj7x2ah,vdu_mtlg.tr_MMTelMobileTermSessionInviteTotal_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:30:43.000Z,2025-04-03T20:31:05.000Z,2025-04-03T21:03:10.000Z,
j0za1di7,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,CLEARED,2025-04-03T20:30:45.000Z,2025-04-03T20:30:57.000Z,2025-04-03T21:08:52.000Z,
sklt2dbv,vdu_ipsmdia.vnfc_ipsmdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACKNOWLEDGED,2025-04-03T20:30:52.000Z,2025-04-03T20:31:03.000Z,,
m7fingd5,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_DIAGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:30:52.000Z,,,
sd151j4t,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:31:00.000Z,2025-04-03T20:31:09.000Z,2025-04-03T20:48:47.000Z,
sukoatoo,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:31:02.000Z,2025-04-03T20:31:16.000Z,2025-04-03T21:07:53.000Z,
wbmks5ya,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:31:03.000Z,,,
jeld1dmx,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:31:09.000Z,2025-04-03T20:31:15.000Z,2025-04-03T21:21:40.000Z,
ahmxxhqy,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACTIVE,2025-04-03T20:31:12.000Z,,,
vmwut2bv,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:31:19.000Z,2025-04-03T20:31:45.000Z,2025-04-03T20:47:16.000Z,
wbzns5di,vdu_ipsmdia.vnfc_ipsmdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,INDETERMINATE,ACTIVE,2025-04-03T20:31:26.000Z,,,
yh53zfwq,vdu_mtsip.vnfc_mtsip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:31:26.000Z,,,
e76dt7b4,vdu_scsip.vnfc_scsip3,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:31:31.000Z,2025-04-03T20:31:55.000Z,2025-04-03T20:43:55.000Z,
klf7hb8f,vdu_sbdia.vnfc_sbdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:31:39.000Z,,,
olns2uhc,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:31:42.000Z,2025-04-03T20:31:50.000Z,2025-04-03T21:10:45.000Z,
upka448l,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:31:49.000Z,,,
oigpt5tp,vdu_csdns.vnfc_csdns2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:31:57.000Z,,,
hn7w10if,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:32:00.000Z,,,
h25lf845,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:32:06.000Z,,,
ge7lb1dj,vdu_mtsip.vnfc_mtsip1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:32:11.000Z,,,
o3y02u3n,vdu_cslg.tr_scscfOriginatingInviteToAs_decrease_rate,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:32:11.000Z,,,
iutbsm4n,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACKNOWLEDGED,2025-04-03T20:32:18.000Z,2025-04-03T20:33:03.000Z,,
nsemogwf,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:32:23.000Z,2025-04-03T20:32:41.000Z,2025-04-03T21:11:06.000Z,
rb4asfrv,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:32:24.000Z,2025-04-03T20:33:14.000Z,,
7j0sgrcp,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,ACKNOWLEDGED,2025-04-03T20:32:29.000Z,2025-04-03T20:33:07.000Z,,
m5oaljvh,vdu_sblg.vnfc_sblg2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:32:38.000Z,,,
cuomipqo,vdu_sblg.vnfc_sblg4,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,CRITICAL,CLEARED,2025-04-03T20:32:46.000Z,2025-04-03T20:33:10.000Z,2025-04-03T20:59:01.000Z,
mp2pg39c,vdu_cssipe.vnfc_cssipe2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:32:53.000Z,2025-04-03T20:33:06.000Z,,
tc9w21eu,vdu_sbdia.vnfc_sbdia1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:33:00.000Z,,,
5yfn3l2h,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:33:03.000Z,,,
ljmspxu0,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:33:11.000Z,2025-04-03T20:33:25.000Z,2025-04-03T20:54:09.000Z,
np47wyi3,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,CLEARED,2025-04-03T20:33:17.000Z,2025-04-03T20:33:37.000Z,2025-04-03T21:31:44.000Z,
p7c5ahwv,vdu_mtdia.vnfc_mtdia2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,WARNING,ACTIVE,2025-04-03T20:33:26.000Z,,,
drpoq3od,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_DNS_SERVER_DOWN,MINOR,ACTIVE,2025-04-03T20:33:32.000Z,,,
qaetlap0,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACKNOWLEDGED,2025-04-03T20:33:32.000Z,2025-04-03T20:34:28.000Z,,
owy5vr9e,vdu_sbsipc.vnfc_sbsipc1,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:33:40.000Z,2025-04-03T20:33:59.000Z,2025-04-03T20:35:34.000Z,
8r469yzw,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:33:40.000Z,2025-04-03T20:34:15.000Z,,
v5gpwbsj,vdu_cssipe.vnfc_cssipe2,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:33:45.000Z,,,
zeb18r4l,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:33:49.000Z,,,
x200a8hw,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MAJOR,ACTIVE,2025-04-03T20:33:56.000Z,,,
49aiehw5,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACKNOWLEDGED,2025-04-03T20:34:00.000Z,2025-04-03T20:34:46.000Z,,
p1v1xhci,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,ACTIVE,2025-04-03T20:34:04.000Z,,,
sz3xgft5,vdu_mtlg.tr_srvcc_success_ratio,COMMUNICATIONS_ALARM,LINK_TO_PEER_SIPGW_DOWN,MINOR,CLEARED,2025-04-03T20:34:05.000Z,2025-04-03T20:34:17.000Z,2025-04-03T20:37:12.000Z,
